ID,region,status,Case Number Full,Consulate,221g Date,End of 221g Date,solvedInDays,How Many Days in AP
14910,AF,Refused,2022AF19672,KIN,2022-Sep-16,,,351
16932,AF,Issued,2022AF19894,NRB,2022-Sep-16,2022-Sep-30,14,14
14912,AF,Refused,2022AF19969,NRB,2022-Sep-16,,,351
14914,AF,Refused,2022AF20006,NRB,2022-Sep-16,,,351
14915,AF,Refused,2022AF20161,DJI,2022-Sep-14,,,353
14916,AF,Refused,2022AF20215,KIN,2022-Sep-15,,,352
14919,AF,Refused,2022AF20457,CRO,2022-Sep-15,,,352
14921,AF,Refused,2022AF20599,KIN,2022-Sep-16,,,351
14922,AF,Refused,2022AF20655,KIN,2022-Sep-13,,,354
14923,AF,Refused,2022AF20656,KIN,2022-Sep-13,,,354
14925,AF,Refused,2022AF20754,KIN,2022-Sep-14,,,353
15791,AF,Administrative Processing,2022AF20760,KIN,2022-Sep-13,2022-Sep-23,10,10
14927,AF,Refused,2022AF20852,KIN,2022-Sep-14,,,353
14928,AF,Refused,2022AF20868,KIN,2022-Sep-13,,,354
16944,AF,Issued,2022AF20878,KIN,2022-Sep-16,2022-Sep-29,13,13
14930,AF,Refused,2022AF20924,KIN,2022-Sep-13,,,354
14931,AF,Refused,2022AF20926,KIN,2022-Sep-13,,,354
14932,AF,Refused,2022AF20960,KIN,2022-Sep-13,,,354
14933,AF,Refused,2022AF20970,KIN,2022-Sep-13,,,354
14934,AF,Refused,2022AF20978,KIN,2022-Sep-13,,,354
14935,AF,Refused,2022AF21068,KIN,2022-Sep-13,,,354
14936,AF,Refused,2022AF21087,KIN,2022-Sep-16,,,351
14937,AF,Refused,2022AF21093,KIN,2022-Sep-13,,,354
14939,AF,Refused,2022AF21166,KIN,2022-Sep-13,,,354
14940,AF,Refused,2022AF21169,KIN,2022-Sep-13,,,354
14941,AF,Refused,2022AF21193,KIN,2022-Sep-13,,,354
15798,AF,Issued,2022AF21216,KIN,2022-Sep-13,2022-Sep-22,9,9
14943,AF,Refused,2022AF21232,KIN,2022-Sep-13,,,354
14944,AF,Refused,2022AF21248,KIN,2022-Sep-14,,,353
14945,AF,Refused,2022AF21255,KIN,2022-Sep-14,,,353
14946,AF,Refused,2022AF21267,KIN,2022-Sep-14,,,353
14947,AF,Refused,2022AF21291,KIN,2022-Sep-14,,,353
14948,AF,Refused,2022AF21305,KIN,2022-Sep-14,,,353
15804,AF,Administrative Processing,2022AF21384,KIN,2022-Sep-14,2022-Sep-23,9,9
14952,AF,Refused,2022AF21399,KIN,2022-Sep-14,,,353
15805,AF,Administrative Processing,2022AF21409,KIN,2022-Sep-14,2022-Sep-23,9,9
14955,AF,Refused,2022AF21426,KIN,2022-Sep-14,,,353
14956,AF,Refused,2022AF21455,KIN,2022-Sep-14,,,353
14957,AF,Refused,2022AF21468,KIN,2022-Sep-14,,,353
14958,AF,Refused,2022AF21518,DJI,2022-Sep-11,,,356
14959,AF,Refused,2022AF21539,KIN,2022-Sep-14,,,353
14960,AF,Refused,2022AF21542,KIN,2022-Sep-14,,,353
14961,AF,Refused,2022AF21580,KIN,2022-Sep-16,,,351
14962,AF,Refused,2022AF21597,KIN,2022-Sep-16,,,351
14963,AF,Refused,2022AF21627,KIN,2022-Sep-16,,,351
14964,AF,Refused,2022AF21640,KIN,2022-Sep-16,,,351
14966,AF,Refused,2022AF21689,KIN,2022-Sep-16,,,351
14967,AF,Refused,2022AF21734,KIN,2022-Sep-16,,,351
14968,AF,Refused,2022AF21737,KIN,2022-Sep-16,,,351
14969,AF,Refused,2022AF21755,KIN,2022-Sep-16,,,351
14970,AF,Refused,2022AF21797,KIN,2022-Sep-16,,,351
14971,AF,Refused,2022AF21809,KIN,2022-Sep-16,,,351
14972,AF,Refused,2022AF21814,KIN,2022-Sep-16,,,351
16961,AF,Issued,2022AF22259,DJI,2022-Sep-14,2022-Sep-29,15,15
16968,AF,Issued,2022AF22518,NRB,2022-Sep-15,2022-Sep-27,12,12
16973,AF,Issued,2022AF22887,CRO,2022-Sep-15,2022-Sep-28,13,13
16978,AF,Issued,2022AF23248,LUA,2022-Sep-15,2022-Sep-27,12,12
15839,AF,Administrative Processing,2022AF23363,DOH,2022-Sep-12,2022-Sep-22,10,10
16981,AF,Refused,2022AF23404,CRO,2022-Sep-15,2022-Sep-28,13,13
14984,AF,Refused,2022AF23449,DJI,2022-Sep-15,,,352
14989,AF,Refused,2022AF24164,DJI,2022-Sep-15,,,352
15849,AF,Issued,2022AF24443,YDE,2022-Sep-13,2022-Sep-23,10,10
14997,AF,Refused,2022AF25208,DJI,2022-Sep-15,,,352
14998,AF,Refused,2022AF25254,DJI,2022-Sep-15,,,352
17003,AF,Issued,2022AF25532,DJI,2022-Sep-15,2022-Sep-30,15,15
17009,AF,Administrative Processing,2022AF26114,DJI,2022-Sep-15,2022-Sep-30,15,15
15004,AF,Refused,2022AF26616,NRB,2022-Sep-16,,,351
15006,AF,Refused,2022AF26899,NRB,2022-Sep-16,,,351
15010,AF,Refused,2022AF27168,NRB,2022-Sep-15,,,352
15011,AF,Refused,2022AF27194,DJI,2022-Sep-15,,,352
17022,AF,Administrative Processing,2022AF27893,DJI,2022-Sep-15,2022-Sep-30,15,15
15020,AF,Refused,2022AF28131,DJI,2022-Sep-15,,,352
15021,AF,Refused,2022AF28238,DJI,2022-Sep-15,,,352
17052,AF,Issued,2022AF30227,CSB,2022-Sep-16,2022-Sep-28,12,12
15905,AF,Issued,2022AF30403,CSB,2022-Sep-12,2022-Sep-21,9,9
15034,AF,Refused,2022AF30556,DRS,2022-Sep-16,,,351
15037,AF,Refused,2022AF31090,ADD,2022-Sep-13,,,354
15910,AF,Issued,2022AF31489,CSB,2022-Sep-13,2022-Sep-22,9,9
15911,AF,Issued,2022AF31597,DOH,2022-Sep-15,2022-Sep-22,7,7
15912,AF,Issued,2022AF31624,CSB,2022-Sep-13,2022-Sep-23,10,10
15914,AF,Issued,2022AF31808,CSB,2022-Sep-13,2022-Sep-22,9,9
17064,AF,Issued,2022AF31816,CSB,2022-Sep-13,2022-Sep-30,17,17
15917,AF,Refused,2022AF32084,CSB,2022-Sep-16,2022-Sep-22,6,6
17073,AF,Issued,2022AF32607,YDE,2022-Sep-16,2022-Sep-30,14,14
17076,AF,Issued,2022AF32745,LUA,2022-Sep-14,2022-Sep-29,15,15
15921,AF,Issued,2022AF33018,DRS,2022-Sep-15,2022-Sep-23,8,8
15053,AF,Refused,2022AF33494,CSB,2022-Sep-16,,,351
15054,AF,Refused,2022AF33573,MRV,2022-Sep-14,,,353
15925,AF,Ready,2022AF33828,MRV,2022-Sep-14,2022-Sep-22,8,8
15058,AF,Refused,2022AF34218,DRS,2022-Sep-16,,,351
15059,AF,Refused,2022AF34349,LGS,2022-Sep-15,,,352
15929,AF,Issued,2022AF34469,CSB,2022-Sep-16,2022-Sep-23,7,7
15064,AF,Refused,2022AF35622,CSB,2022-Sep-16,,,351
15936,AF,Issued,2022AF35625,CSB,2022-Sep-16,2022-Sep-23,7,7
15067,AF,Refused,2022AF36568,TBL,2022-Sep-16,,,351
15943,AF,Refused,2022AF36894,MRV,2022-Sep-14,2022-Sep-21,7,7
15959,AF,Ready,2022AF39220,LGS,2022-Sep-16,2022-Sep-22,6,6
15965,AF,Administrative Processing,2022AF39772,MRV,2022-Sep-14,2022-Sep-23,9,9
15094,AF,Refused,2022AF41612,LUA,2022-Sep-15,,,352
15984,AF,Issued,2022AF42227,CRO,2022-Sep-15,2022-Sep-20,5,5
15998,AF,Issued,2022AF43610,YDE,2022-Sep-14,2022-Sep-22,8,8
15999,AF,Issued,2022AF43625,YDE,2022-Sep-13,2022-Sep-21,8,8
16002,AF,Issued,2022AF43998,YDE,2022-Sep-15,2022-Sep-19,4,4
16016,AF,Issued,2022AF46523,YDE,2022-Sep-14,2022-Sep-22,8,8
17171,AF,Refused,2022AF46706,MRV,2022-Sep-12,2022-Sep-28,16,16
16021,AF,Administrative Processing,2022AF47351,YDE,2022-Sep-15,2022-Sep-23,8,8
16022,AF,Issued,2022AF47376,YDE,2022-Sep-15,2022-Sep-21,6,6
15128,AF,Refused,2022AF47409,KHT,2022-Sep-14,,,353
16025,AF,Issued,2022AF47608,YDE,2022-Sep-15,2022-Sep-23,8,8
15131,AF,Refused,2022AF48232,KHT,2022-Sep-15,,,352
16029,AF,Issued,2022AF48461,DRS,2022-Sep-15,2022-Sep-23,8,8
15135,AF,Refused,2022AF49074,KHT,2022-Sep-11,,,356
17973,AF,Issued,2022AF49797,ALG,2022-Sep-15,2022-Oct-01,16,16
16036,AF,Issued,2022AF50219,CSB,2022-Sep-16,2022-Sep-23,7,7
16039,AF,Issued,2022AF50624,ALG,2022-Sep-16,2022-Sep-19,3,3
15143,AF,Refused,2022AF50887,KGL,2022-Sep-16,,,351
16043,AF,Issued,2022AF51137,YDE,2022-Sep-14,2022-Sep-23,9,9
16047,AF,Issued,2022AF51473,YDE,2022-Sep-14,2022-Sep-22,8,8
16048,AF,Issued,2022AF51513,YDE,2022-Sep-13,2022-Sep-23,10,10
15149,AF,Refused,2022AF51612,MRV,2022-Sep-13,,,354
16050,AF,Refused,2022AF51915,MRV,2022-Sep-15,2022-Sep-19,4,4
17199,AF,Issued,2022AF52162,ALG,2022-Sep-15,2022-Sep-26,11,11
16069,AF,Administrative Processing,2022AF54041,MRV,2022-Sep-15,2022-Sep-23,8,8
16077,AF,Issued,2022AF54995,YDE,2022-Sep-15,2022-Sep-23,8,8
16078,AF,Issued,2022AF55391,FRN,2022-Sep-16,2022-Sep-22,6,6
16079,AF,Administrative Processing,2022AF55470,YDE,2022-Sep-14,2022-Sep-22,8,8
15166,AF,Refused,2022AF55528,NRB,2022-Sep-15,,,352
15171,AF,Refused,2022AF58087,TBL,2022-Sep-16,,,351
17242,AF,Issued,2022AF58884,YDE,2022-Sep-16,2022-Sep-30,14,14
16103,AF,Administrative Processing,2022AF60705,AMS,2022-Sep-14,2022-Sep-23,9,9
15195,AS,Refused,2022AS3119,ABD,2022-Sep-14,,,353
16160,AS,Issued,2022AS3148,ABD,2022-Sep-14,2022-Sep-20,6,6
17329,AS,Issued,2022AS3375,ABD,2022-Sep-14,2022-Sep-29,15,15
15199,AS,Refused,2022AS3498,ABD,2022-Sep-15,,,352
15200,AS,Refused,2022AS3535,ABD,2022-Sep-15,,,352
15201,AS,Refused,2022AS3568,ABD,2022-Sep-15,,,352
15205,AS,Refused,2022AS4189,SYD,2022-Sep-13,,,354
17355,AS,Refused,2022AS4280,BMB,2022-Sep-16,2022-Oct-01,15,15
17357,AS,Issued,2022AS4428,BMB,2022-Sep-16,2022-Oct-01,15,15
15213,AS,Refused,2022AS4600,KHT,2022-Sep-14,,,353
15214,AS,Refused,2022AS4716,KHT,2022-Sep-15,,,352
17373,AS,Issued,2022AS5225,ANK,2022-Sep-16,2022-Sep-30,14,14
17374,AS,Issued,2022AS5250,ANK,2022-Sep-16,2022-Sep-30,14,14
15219,AS,Refused,2022AS5293,ANK,2022-Sep-16,,,351
17377,AS,Issued,2022AS5335,ANK,2022-Sep-16,2022-Sep-30,14,14
17379,AS,Issued,2022AS5393,ANK,2022-Sep-16,2022-Sep-30,14,14
15223,AS,Refused,2022AS5410,ANK,2022-Sep-16,,,351
17381,AS,Issued,2022AS5416,ANK,2022-Sep-16,2022-Sep-30,14,14
15227,AS,Refused,2022AS5600,ANK,2022-Sep-13,,,354
17383,AS,Issued,2022AS5607,ANK,2022-Sep-14,2022-Sep-30,16,16
17385,AS,Issued,2022AS5644,ANK,2022-Sep-16,2022-Sep-30,14,14
17386,AS,Issued,2022AS5659,ANK,2022-Sep-16,2022-Sep-30,14,14
17387,AS,Issued,2022AS5665,ANK,2022-Sep-16,2022-Sep-30,14,14
17389,AS,Issued,2022AS5673,ANK,2022-Sep-16,2022-Sep-30,14,14
16210,AS,Administrative Processing,2022AS5742,ANK,2022-Sep-15,2022-Sep-23,8,8
17392,AS,Issued,2022AS5767,ANK,2022-Sep-16,2022-Sep-30,14,14
17393,AS,Issued,2022AS5817,ANK,2022-Sep-16,2022-Sep-30,14,14
16214,AS,Administrative Processing,2022AS5844,ANK,2022-Sep-16,2022-Sep-23,7,7
17394,AS,Issued,2022AS5870,ANK,2022-Sep-16,2022-Sep-30,14,14
17396,AS,Issued,2022AS5918,ANK,2022-Sep-16,2022-Sep-30,14,14
17397,AS,Issued,2022AS5922,ANK,2022-Sep-16,2022-Sep-30,14,14
16221,AS,Issued,2022AS5993,ANK,2022-Sep-14,2022-Sep-23,9,9
17406,AS,Issued,2022AS6506,KLL,2022-Sep-15,2022-Sep-30,15,15
15249,AS,Refused,2022AS6508,KHT,2022-Sep-15,,,352
16226,AS,Issued,2022AS6991,ANK,2022-Sep-14,2022-Sep-23,9,9
17421,AS,Issued,2022AS7082,KHT,2022-Sep-11,2022-Sep-30,19,19
17429,AS,Issued,2022AS7349,ANK,2022-Sep-16,2022-Sep-27,11,11
17434,AS,Issued,2022AS7519,ANK,2022-Sep-14,2022-Sep-28,14,14
17451,AS,Issued,2022AS8581,SYD,2022-Sep-16,2022-Sep-30,14,14
17459,AS,Issued,2022AS8820,SYD,2022-Sep-16,2022-Sep-30,14,14
15271,AS,Refused,2022AS8949,AMS,2022-Sep-16,,,351
16255,AS,Issued,2022AS9248,CLM,2022-Sep-15,2022-Sep-23,8,8
17470,AS,Issued,2022AS9269,SYD,2022-Sep-15,2022-Sep-30,15,15
15277,AS,Refused,2022AS9564,ISL,2022-Sep-16,,,351
16262,AS,Issued,2022AS9568,ISL,2022-Sep-15,2022-Sep-20,5,5
16268,AS,Issued,2022AS9785,ISL,2022-Sep-13,2022-Sep-20,7,7
17481,AS,Issued,2022AS9822,ISL,2022-Sep-14,2022-Sep-30,16,16
16269,AS,Issued,2022AS9825,ISL,2022-Sep-16,2022-Sep-20,4,4
17482,AS,Refused,2022AS9862,ANK,2022-Sep-16,2022-Sep-30,14,14
15285,AS,Refused,2022AS9880,DOH,2022-Sep-13,,,354
16271,AS,Administrative Processing,2022AS9944,ISL,2022-Sep-16,2022-Sep-23,7,7
17483,AS,Issued,2022AS9972,ISL,2022-Sep-16,2022-Sep-28,12,12
15288,AS,Refused,2022AS10097,RID,2022-Sep-15,,,352
16273,AS,Issued,2022AS10254,RID,2022-Sep-15,2022-Sep-21,6,6
15292,AS,Refused,2022AS10535,MTL,2022-Sep-16,,,351
17497,AS,Issued,2022AS11480,AMS,2022-Sep-15,2022-Sep-30,15,15
15300,AS,Refused,2022AS12020,ANK,2022-Sep-14,,,353
16291,AS,Issued,2022AS12467,ANK,2022-Sep-14,2022-Sep-22,8,8
16295,AS,Issued,2022AS12748,ANK,2022-Sep-14,2022-Sep-22,8,8
15308,AS,Refused,2022AS12820,KHT,2022-Sep-15,,,352
17520,AS,Issued,2022AS13173,TAI,2022-Sep-13,2022-Sep-29,16,16
17521,AS,Issued,2022AS13175,CRO,2022-Sep-15,2022-Sep-27,12,12
15312,AS,Refused,2022AS13542,DJI,2022-Sep-14,,,353
15314,AS,Refused,2022AS13785,CRO,2022-Sep-15,,,352
17536,AS,Refused,2022AS14570,DJI,2022-Sep-11,2022-Sep-27,16,16
15318,AS,Refused,2022AS15020,DJI,2022-Sep-14,,,353
17554,AS,Issued,2022AS16425,CRO,2022-Sep-15,2022-Sep-30,15,15
16326,AS,Issued,2022AS17767,DOH,2022-Sep-15,2022-Sep-22,7,7
17567,AS,Issued,2022AS17964,ISL,2022-Sep-16,2022-Sep-29,13,13
17568,AS,Issued,2022AS17995,ISL,2022-Sep-16,2022-Sep-30,14,14
17572,AS,Issued,2022AS18412,DJI,2022-Sep-15,2022-Sep-28,13,13
17575,AS,Issued,2022AS18594,DJI,2022-Sep-15,2022-Sep-28,13,13
16335,AS,Ready,2022AS18638,RID,2022-Sep-11,2022-Sep-21,10,10
15332,AS,Refused,2022AS18690,DJI,2022-Sep-15,,,352
15333,AS,Refused,2022AS19006,DJI,2022-Sep-15,,,352
15334,AS,Refused,2022AS19226,DJI,2022-Sep-15,,,352
16341,AS,Issued,2022AS19467,CSB,2022-Sep-16,2022-Sep-23,7,7
15336,AS,Refused,2022AS19549,DJI,2022-Sep-12,,,355
15339,AS,Refused,2022AS19639,DJI,2022-Sep-11,,,356
15340,AS,Refused,2022AS19642,DJI,2022-Sep-12,,,355
17593,AS,Issued,2022AS20744,RID,2022-Sep-15,2022-Sep-26,11,11
17594,AS,Issued,2022AS20921,RID,2022-Sep-15,2022-Sep-26,11,11
15346,AS,Refused,2022AS21169,DJI,2022-Sep-14,,,353
16353,AS,Issued,2022AS21354,TKY,2022-Sep-14,2022-Sep-23,9,9
17598,AS,Issued,2022AS21369,DJI,2022-Sep-14,2022-Sep-28,14,14
16354,AS,Issued,2022AS21383,RID,2022-Sep-15,2022-Sep-21,6,6
16355,AS,Refused,2022AS21400,DJI,2022-Sep-14,2022-Sep-21,7,7
16356,AS,Issued,2022AS21409,RID,2022-Sep-15,2022-Sep-20,5,5
17599,AS,Issued,2022AS21493,RID,2022-Sep-15,2022-Sep-26,11,11
15362,AS,Refused,2022AS25199,RID,2022-Sep-15,,,352
17647,AS,Issued,2022AS27804,RID,2022-Sep-14,2022-Sep-26,12,12
15365,AS,Refused,2022AS28223,DJI,2022-Sep-11,,,356
17660,AS,Issued,2022AS29423,CSB,2022-Sep-14,2022-Sep-30,16,16
17668,AS,Issued,2022AS29936,AMM,2022-Sep-13,2022-Sep-30,17,17
15372,AS,Refused,2022AS30091,DJI,2022-Sep-12,,,355
17670,AS,Issued,2022AS30137,TKY,2022-Sep-14,2022-Sep-27,13,13
17672,AS,Refused,2022AS30827,DJI,2022-Sep-11,2022-Sep-27,16,16
15376,AS,Refused,2022AS30856,DOH,2022-Sep-13,,,354
15380,EU,Refused,2022EU1185,FRN,2022-Sep-14,,,353
16402,EU,Refused,2022EU1201,TBL,2022-Sep-16,2022-Sep-23,7,7
16404,EU,Issued,2022EU1568,FRN,2022-Sep-15,2022-Sep-22,7,7
17717,EU,Issued,2022EU6892,BMB,2022-Sep-16,2022-Oct-01,15,15
16432,EU,Issued,2022EU7460,ANK,2022-Sep-14,2022-Sep-22,8,8
17721,EU,Issued,2022EU7464,ANK,2022-Sep-14,2022-Sep-28,14,14
16434,EU,Administrative Processing,2022EU7603,ANK,2022-Sep-16,2022-Sep-23,7,7
15409,EU,Refused,2022EU7741,ANK,2022-Sep-12,,,355
17727,EU,Issued,2022EU7943,ATA,2022-Sep-15,2022-Sep-30,15,15
16438,EU,Issued,2022EU7966,ATA,2022-Sep-15,2022-Sep-22,7,7
16442,EU,Issued,2022EU8393,ATA,2022-Sep-16,2022-Sep-22,6,6
16444,EU,Issued,2022EU8481,ATA,2022-Sep-16,2022-Sep-23,7,7
16447,EU,Issued,2022EU8608,ATA,2022-Sep-16,2022-Sep-20,4,4
16448,EU,Administrative Processing,2022EU8627,ATA,2022-Sep-16,2022-Sep-23,7,7
15424,EU,Refused,2022EU8957,BCH,2022-Sep-16,,,351
17740,EU,Issued,2022EU9321,ANK,2022-Sep-16,2022-Sep-30,14,14
16458,EU,Administrative Processing,2022EU9485,BCH,2022-Sep-13,2022-Sep-22,9,9
16459,EU,Issued,2022EU9519,AKD,2022-Sep-16,2022-Sep-19,3,3
17745,EU,Issued,2022EU9609,ANK,2022-Sep-16,2022-Sep-30,14,14
16461,EU,Issued,2022EU9613,FRN,2022-Sep-15,2022-Sep-21,6,6
16463,EU,Issued,2022EU9723,BMB,2022-Sep-16,2022-Sep-22,6,6
17746,EU,Issued,2022EU9748,ANK,2022-Sep-16,2022-Sep-27,11,11
17748,EU,Issued,2022EU10042,JRS,2022-Sep-12,2022-Sep-29,17,17
17751,EU,Issued,2022EU10166,BMB,2022-Sep-16,2022-Oct-01,15,15
16471,EU,Issued,2022EU10366,BCH,2022-Sep-13,2022-Sep-19,6,6
17760,EU,Issued,2022EU11206,THT,2022-Sep-12,2022-Sep-26,14,14
16477,EU,Refused,2022EU11369,ANK,2022-Sep-12,2022-Sep-23,11,11
16478,EU,Refused,2022EU11389,THT,2022-Sep-16,2022-Sep-21,5,5
16480,EU,Issued,2022EU11575,THT,2022-Sep-12,2022-Sep-23,11,11
17764,EU,Issued,2022EU11614,AKD,2022-Sep-12,2022-Sep-26,14,14
16481,EU,Issued,2022EU11707,THT,2022-Sep-15,2022-Sep-19,4,4
16485,EU,Issued,2022EU11832,THT,2022-Sep-15,2022-Sep-21,6,6
16486,EU,Issued,2022EU11984,THT,2022-Sep-15,2022-Sep-21,6,6
17771,EU,Issued,2022EU12159,VNN,2022-Sep-16,2022-Sep-26,10,10
15492,EU,Refused,2022EU12570,WRW,2022-Sep-16,,,351
16504,EU,Issued,2022EU13308,AKD,2022-Sep-16,2022-Sep-19,3,3
17784,EU,Issued,2022EU13355,AKD,2022-Sep-12,2022-Sep-29,17,17
16506,EU,Issued,2022EU13557,TIA,2022-Sep-16,2022-Sep-20,4,4
16508,EU,Issued,2022EU13979,TIA,2022-Sep-15,2022-Sep-22,7,7
15516,EU,Refused,2022EU14751,TIA,2022-Sep-16,,,351
16515,EU,Issued,2022EU15105,TIA,2022-Sep-16,2022-Sep-23,7,7
18068,EU,Ready,2022EU15559,BKK,2022-Sep-13,2022-Sep-27,14,14
15528,EU,Refused,2022EU15850,TIA,2022-Sep-15,,,352
16518,EU,Issued,2022EU15922,TIA,2022-Sep-15,2022-Sep-22,7,7
17804,EU,Issued,2022EU16195,VIL,2022-Sep-13,2022-Sep-28,15,15
17805,EU,Issued,2022EU16302,TIA,2022-Sep-15,2022-Sep-28,13,13
17812,EU,Issued,2022EU16917,TIA,2022-Sep-15,2022-Sep-28,13,13
17813,EU,Issued,2022EU16969,FRN,2022-Sep-14,2022-Sep-28,14,14
16531,EU,Ready,2022EU17072,KLL,2022-Sep-15,2022-Sep-23,8,8
16532,EU,Issued,2022EU17131,TIA,2022-Sep-15,2022-Sep-22,7,7
16536,EU,Issued,2022EU17576,TIA,2022-Sep-15,2022-Sep-20,5,5
16541,EU,Issued,2022EU18098,AMS,2022-Sep-16,2022-Sep-20,4,4
16552,EU,Refused,2022EU19309,BKK,2022-Sep-16,2022-Sep-20,4,4
16560,EU,Issued,2022EU19944,PRG,2022-Sep-16,2022-Sep-21,5,5
17849,EU,Issued,2022EU21057,FRN,2022-Sep-14,2022-Sep-28,14,14
16569,EU,Issued,2022EU21079,BKK,2022-Sep-16,2022-Sep-22,6,6
16570,EU,Administrative Processing,2022EU21115,FRN,2022-Sep-15,2022-Sep-23,8,8
17860,EU,Issued,2022EU21974,BKK,2022-Sep-16,2022-Sep-29,13,13
17864,EU,Issued,2022EU22133,FRN,2022-Sep-15,2022-Sep-27,12,12
16577,EU,Issued,2022EU22196,FRN,2022-Sep-16,2022-Sep-21,5,5
15578,EU,Refused,2022EU22204,TBL,2022-Sep-16,,,351
17871,EU,Issued,2022EU22514,FRN,2022-Sep-14,2022-Sep-28,14,14
16582,EU,Administrative Processing,2022EU22663,BKK,2022-Sep-16,2022-Sep-23,7,7
15586,EU,Refused,2022EU22977,TBL,2022-Sep-16,,,351
16588,EU,Administrative Processing,2022EU23119,TBL,2022-Sep-16,2022-Sep-21,5,5
16590,EU,Issued,2022EU23146,FRN,2022-Sep-16,2022-Sep-23,7,7
16593,EU,Issued,2022EU23994,FRN,2022-Sep-16,2022-Sep-20,4,4
17889,EU,Issued,2022EU24134,FRN,2022-Sep-14,2022-Sep-28,14,14
16596,EU,Issued,2022EU24305,TIA,2022-Sep-16,2022-Sep-23,7,7
15607,EU,Refused,2022EU25285,TBL,2022-Sep-16,,,351
17899,EU,Issued,2022EU25286,TBL,2022-Sep-16,2022-Sep-30,14,14
16605,EU,Issued,2022EU25355,FRN,2022-Sep-16,2022-Sep-23,7,7
17901,EU,Issued,2022EU25391,FRN,2022-Sep-16,2022-Sep-30,14,14
16606,EU,Issued,2022EU25409,KLL,2022-Sep-15,2022-Sep-21,6,6
16607,EU,Issued,2022EU25639,PTM,2022-Sep-14,2022-Sep-20,6,6
17908,EU,Issued,2022EU26322,FRN,2022-Sep-15,2022-Sep-30,15,15
15620,EU,Refused,2022EU26815,TBL,2022-Sep-16,,,351
17917,EU,Issued,2022EU27056,FRN,2022-Sep-15,2022-Sep-27,12,12
16625,OC,Issued,2022OC529,SUV,2022-Sep-16,2022-Sep-23,7,7
16629,OC,Issued,2022OC753,SUV,2022-Sep-13,2022-Sep-21,8,8
16630,OC,Administrative Processing,2022OC840,SYD,2022-Sep-13,2022-Sep-23,10,10
15628,OC,Refused,2022OC1264,NRB,2022-Sep-16,,,351
17952,OC,Issued,2022OC2279,FRN,2022-Sep-15,2022-Sep-30,15,15
16642,OC,Issued,2022OC2387,SYD,2022-Sep-15,2022-Sep-20,5,5
16643,OC,Issued,2022OC2434,SYD,2022-Sep-13,2022-Sep-23,10,10
16644,OC,Issued,2022OC2489,SYD,2022-Sep-13,2022-Sep-20,7,7
17955,OC,Issued,2022OC2495,SYD,2022-Sep-16,2022-Sep-28,12,12
15651,SA,Refused,2022SA1701,GEO,2022-Sep-13,,,354
15661,AF,Refused,2022AF1111,ACC,2022-Sep-22,,,345
15666,AF,Refused,2022AF1563,DKR,2022-Sep-23,,,344
15674,AF,Refused,2022AF2757,DKR,2022-Sep-23,,,344
15676,AF,Refused,2022AF3167,NMY,2022-Sep-23,,,344
15677,AF,Refused,2022AF3372,KHT,2022-Sep-21,,,346
15715,AF,Refused,2022AF9593,KHT,2022-Sep-21,,,346
16801,AF,Issued,2022AF10917,CRO,2022-Sep-22,2022-Sep-28,6,6
15725,AF,Refused,2022AF11602,NRB,2022-Sep-20,,,347
16820,AF,Issued,2022AF11982,NRB,2022-Sep-23,2022-Sep-30,7,7
15732,AF,Refused,2022AF12000,NRB,2022-Sep-21,,,346
16836,AF,Issued,2022AF12922,CRO,2022-Sep-22,2022-Sep-29,7,7
15738,AF,Refused,2022AF13224,MNA,2022-Sep-22,,,345
16841,AF,Issued,2022AF13252,CRO,2022-Sep-22,2022-Sep-26,4,4
16858,AF,Issued,2022AF14896,NRB,2022-Sep-22,2022-Sep-30,8,8
15745,AF,Refused,2022AF14898,NRB,2022-Sep-22,,,345
15746,AF,Refused,2022AF14954,DJI,2022-Sep-20,,,347
15748,AF,Refused,2022AF15587,NRB,2022-Sep-22,,,345
16879,AF,Issued,2022AF16195,NRB,2022-Sep-21,2022-Sep-28,7,7
16881,AF,Issued,2022AF16226,JRS,2022-Sep-22,2022-Sep-28,6,6
16885,AF,Issued,2022AF16472,CRO,2022-Sep-22,2022-Sep-29,7,7
15756,AF,Refused,2022AF16862,KIN,2022-Sep-23,,,344
15780,AF,Refused,2022AF20221,NRB,2022-Sep-19,,,348
16936,AF,Issued,2022AF20232,NRB,2022-Sep-20,2022-Sep-30,10,10
15782,AF,Refused,2022AF20313,NRB,2022-Sep-23,,,344
15787,AF,Refused,2022AF20636,CRO,2022-Sep-22,,,345
15788,AF,Refused,2022AF20640,NRB,2022-Sep-21,,,346
15789,AF,Refused,2022AF20692,NRB,2022-Sep-20,,,347
16942,AF,Issued,2022AF20759,NRB,2022-Sep-19,2022-Sep-28,9,9
15792,AF,Refused,2022AF20795,NRB,2022-Sep-23,,,344
15795,AF,Refused,2022AF20864,NRB,2022-Sep-19,,,348
15800,AF,Refused,2022AF21247,NRB,2022-Sep-20,,,347
15801,AF,Refused,2022AF21307,NRB,2022-Sep-19,,,348
16948,AF,Issued,2022AF21464,CRO,2022-Sep-23,2022-Sep-25,2,2
15807,AF,Refused,2022AF21481,NRB,2022-Sep-21,,,346
16949,AF,Issued,2022AF21511,NRB,2022-Sep-23,2022-Sep-30,7,7
16950,AF,Issued,2022AF21540,NRB,2022-Sep-20,2022-Sep-30,10,10
